,experiment,episode,reward,step,epsilon
500,noisy,500,1429.0,71691,0
501,noisy,501,634.0,71759,0
502,noisy,502,1015.0,72082,0
503,noisy,503,611.0,72141,0
504,noisy,504,764.0,72300,0
505,noisy,505,807.0,72484,0
506,noisy,506,624.0,72565,0
507,noisy,507,816.0,72702,0
508,noisy,508,1031.0,72936,0
509,noisy,509,716.0,73575,0
510,noisy,510,250.0,73602,0
511,noisy,511,1019.0,73848,0
512,noisy,512,1318.0,74081,0
513,noisy,513,609.0,74141,0
514,noisy,514,1034.0,74325,0
515,noisy,515,625.0,74400,0
516,noisy,516,234.0,74431,0
517,noisy,517,1043.0,74618,0
518,noisy,518,598.0,74712,0
519,noisy,519,1305.0,74944,0
520,noisy,520,763.0,75080,0
521,noisy,521,596.0,75177,0
522,noisy,522,1345.0,75350,0
523,noisy,523,626.0,75558,0
524,noisy,524,1051.0,75707,0
525,noisy,525,615.0,75789,0
526,noisy,526,250.0,75818,0
527,noisy,527,234.0,75849,0
528,noisy,528,1129.0,76127,0
529,noisy,529,816.0,76263,0
530,noisy,530,612.0,76323,0
531,noisy,531,617.0,76393,0
532,noisy,532,1401.0,76637,0
533,noisy,533,808.0,76817,0
534,noisy,534,247.0,76844,0
535,noisy,535,764.0,77005,0
536,noisy,536,247.0,77033,0
537,noisy,537,244.0,77061,0
538,noisy,538,621.0,77125,0
539,noisy,539,249.0,77153,0
540,noisy,540,618.0,77226,0
541,noisy,541,1042.0,77407,0
542,noisy,542,609.0,77470,0
543,noisy,543,638.0,77619,0
544,noisy,544,250.0,77646,0
545,noisy,545,637.0,77799,0
546,noisy,546,1040.0,77936,0
547,noisy,547,248.0,77968,0
548,noisy,548,1023.0,78257,0
549,noisy,549,617.0,78350,0
550,noisy,550,616.0,78437,0
551,noisy,551,1891.0,78823,0
552,noisy,552,627.0,78906,0
553,noisy,553,637.0,78977,0
554,noisy,554,1332.0,79169,0
555,noisy,555,760.0,79307,0
556,noisy,556,613.0,79401,0
557,noisy,557,1039.0,79566,0
558,noisy,558,1045.0,79732,0
559,noisy,559,814.0,79882,0
560,noisy,560,616.0,79950,0
561,noisy,561,1428.0,80140,0
562,noisy,562,654.0,80209,0
563,noisy,563,1038.0,80369,0
564,noisy,564,736.0,80460,0
565,noisy,565,248.0,80487,0
566,noisy,566,606.0,80558,0
567,noisy,567,653.0,80632,0
568,noisy,568,808.0,80808,0
569,noisy,569,617.0,80878,0
570,noisy,570,625.0,80943,0
571,noisy,571,1068.0,81077,0
572,noisy,572,614.0,81206,0
573,noisy,573,1009.0,81520,0
574,noisy,574,652.0,81596,0
575,noisy,575,238.0,81628,0
576,noisy,576,1043.0,81787,0
577,noisy,577,639.0,81927,0
578,noisy,578,1421.0,82146,0
579,noisy,579,1033.0,82306,0
580,noisy,580,241.0,82335,0
581,noisy,581,637.0,82412,0
582,noisy,582,250.0,82439,0
583,noisy,583,2197.0,83537,0
584,noisy,584,607.0,83601,0
585,noisy,585,636.0,83758,0
586,noisy,586,638.0,83904,0
587,noisy,587,1133.0,84117,0
588,noisy,588,639.0,84258,0
589,noisy,589,766.0,84478,0
